disease_id,disease_name,cell_id,cell_name,tissue_id,tissue_name,drug_id,drug_name,mir_id,mir_name,pub_id,pmid,detail
12,"breast cancer",1,MCF7,15,breast,2,cisplatin,38,miR-10a,248,20099276,"We identified a total of 103 miRNAs that were overexpressed or underexpressed (46 upregulated and 57 downregulated) in MCF-7 cells resistant to cisplatin."
12,"breast cancer",1,MCF7,15,breast,2,cisplatin,57,miR-222,248,20099276,"We identified a total of 103 miRNAs that were overexpressed or underexpressed (46 upregulated and 57 downregulated) in MCF-7 cells resistant to cisplatin."
12,"breast cancer",1,MCF7,15,breast,2,cisplatin,56,miR-221,248,20099276,"We identified a total of 103 miRNAs that were overexpressed or underexpressed (46 upregulated and 57 downregulated) in MCF-7 cells resistant to cisplatin."
12,"breast cancer",1,MCF7,15,breast,2,cisplatin,116,miR-345,248,20099276,"We identified a total of 103 miRNAs that were overexpressed or underexpressed (46 upregulated and 57 downregulated) in MCF-7 cells resistant to cisplatin."
12,"breast cancer",1,MCF7,15,breast,2,cisplatin,61,miR-200b,248,20099276,"We identified a total of 103 miRNAs that were overexpressed or underexpressed (46 upregulated and 57 downregulated) in MCF-7 cells resistant to cisplatin."
12,"breast cancer",1,MCF7,15,breast,2,cisplatin,91,miR-200c,248,20099276,"We identified a total of 103 miRNAs that were overexpressed or underexpressed (46 upregulated and 57 downregulated) in MCF-7 cells resistant to cisplatin."
12,"breast cancer",1,MCF7,15,breast,200,multidrug,111,miR-326,270,19883630,"Involvement of miR-326 in chemotherapy resistance of breast cancer through modulating expression of multidrug resistance-associated protein 1"
12,"breast cancer",1,MCF7,15,breast,72,mitoxantrone,109,miR-328,278,19270061,"miR-328-directeddown-regulation of ABCG2 expression in MCF-7/MX100 cells resulted in an increased mitoxantrone sensitivity"
12,"breast cancer",1,MCF7,15,breast,33,Tamoxifen,56,miR-221,282,18790736,"miR-221- and/or miR-222-transfected MCF-7 and T47D cells became resistant to tamoxifen compared with vector-treated cells. Furthermore, knockdown of miR-221 and/or miR-222sensitized MDA-MB-468 cells to tamoxifen-induced cell growth arrest and apoptosis."
12,"breast cancer",1,MCF7,15,breast,33,Tamoxifen,57,miR-222,282,18790736,"miR-221- and/or miR-222-transfected MCF-7 and T47D cells became resistant to tamoxifen compared with vector-treated cells. Furthermore, knockdown of miR-221 and/or miR-222sensitized MDA-MB-468 cells to tamoxifen-induced cell growth arrest and apoptosis."
12,"breast cancer",1,MCF7,15,breast,33,Tamoxifen,57,miR-222,283,18708351,"MicroRNA-221/222 confers tamoxifen resistance in breast cancer by targeting p27Kip1."
12,"breast cancer",1,MCF7,15,breast,33,Tamoxifen,56,miR-221,283,18708351,"MicroRNA-221/222 confers tamoxifen resistance in breast cancer by targeting p27Kip1."
12,"breast cancer",1,MCF7,15,breast,1,doxorubicin,56,miR-221,284,18971180,"Of these differentially expressed microRNAs, mir-221, mir222, mir-130a, andmir-155 showed significantly increased expression, and mir200a, mir-200b, mir-200c, and mir-421 showed significantly lowered expression in MCF-7/ADR cells as indicated by the results of microarray analysis and RT-PCR."
12,"breast cancer",1,MCF7,15,breast,1,doxorubicin,57,miR-222,284,18971180,"Of these differentially expressed microRNAs, mir-221, mir222, mir-130a, andmir-155 showed significantly increased expression, and mir200a, mir-200b, mir-200c, and mir-421 showed significantly lowered expression in MCF-7/ADR cells as indicated by the results of microarray analysis and RT-PCR."
12,"breast cancer",1,MCF7,15,breast,1,doxorubicin,70,miR-130a,284,18971180,"Of these differentially expressed microRNAs, mir-221, mir222, mir-130a, andmir-155 showed significantly increased expression, and mir200a, mir-200b, mir-200c, and mir-421 showed significantly lowered expression in MCF-7/ADR cells as indicated by the results of microarray analysis and RT-PCR."
12,"breast cancer",1,MCF7,15,breast,1,doxorubicin,92,miR-155,284,18971180,"Of these differentially expressed microRNAs, mir-221, mir222, mir-130a, andmir-155 showed significantly increased expression, and mir200a, mir-200b, mir-200c, and mir-421 showed significantly lowered expression in MCF-7/ADR cells as indicated by the results of microarray analysis and RT-PCR."
12,"breast cancer",1,MCF7,15,breast,1,doxorubicin,97,miR-200a,284,18971180,"Of these differentially expressed microRNAs, mir-221, mir222, mir-130a, andmir-155 showed significantly increased expression, and mir200a, mir-200b, mir-200c, and mir-421 showed significantly lowered expression in MCF-7/ADR cells as indicated by the results of microarray analysis and RT-PCR."
12,"breast cancer",1,MCF7,15,breast,1,doxorubicin,61,miR-200b,284,18971180,"Of these differentially expressed microRNAs, mir-221, mir222, mir-130a, andmir-155 showed significantly increased expression, and mir200a, mir-200b, mir-200c, and mir-421 showed significantly lowered expression in MCF-7/ADR cells as indicated by the results of microarray analysis and RT-PCR."
12,"breast cancer",1,MCF7,15,breast,1,doxorubicin,91,miR-200c,284,18971180,"Of these differentially expressed microRNAs, mir-221, mir222, mir-130a, andmir-155 showed significantly increased expression, and mir200a, mir-200b, mir-200c, and mir-421 showed significantly lowered expression in MCF-7/ADR cells as indicated by the results of microarray analysis and RT-PCR."
12,"breast cancer",1,MCF7,15,breast,1,doxorubicin,146,miR-421,284,18971180,"Of these differentially expressed microRNAs, mir-221, mir222, mir-130a, andmir-155 showed significantly increased expression, and mir200a, mir-200b, mir-200c, and mir-421 showed significantly lowered expression in MCF-7/ADR cells as indicated by the results of microarray analysis and RT-PCR."
12,"breast cancer",1,MCF7,15,breast,1,doxorubicin,120,miR-451,287,18645025,"Involvement of microRNA-451 in resistance of the MCF-7 breast cancercells to chemotherapeutic drug doxorubicin."
12,"breast cancer",1,MCF7,15,breast,2,cisplatin,222,miR-31-P,296,23472152,"Dicer, to be a novel target of miR-31 but only miR-31-P could directly repress Dicer expression in both MCF-7 breast cancer cells and A549 lung cancer cells, resulting in their enhanced sensitivity to cisplatin"
12,"breast cancer",15,MDAMB231,15,breast,1,doxorubicin,149,miR-298,163,22521303,"down-regulation of miR-298 increased P-gp expression and induced doxorubicin resistance insensitive breast cancer cells."
12,"breast cancer",64,MDAMB453,15,breast,42,trastuzumab,11,miR-21,218,21471222,"miR-21 expression was up-regulated and its function was elevated in HER2(+) BT474, SKBR3, and MDA-MB-453 breast cancer cells that are induced to acquire trastuzumab resistance"
12,"breast cancer",24,T47D,15,breast,33,Tamoxifen,56,miR-221,282,18790736,"miR-221- and/or miR-222-transfected MCF-7 and T47D cells became resistant to tamoxifen compared with vector-treated cells. Furthermore, knockdown of miR-221 and/or miR-222sensitized MDA-MB-468 cells to tamoxifen-induced cell growth arrest and apoptosis."
12,"breast cancer",24,T47D,15,breast,33,Tamoxifen,57,miR-222,282,18790736,"miR-221- and/or miR-222-transfected MCF-7 and T47D cells became resistant to tamoxifen compared with vector-treated cells. Furthermore, knockdown of miR-221 and/or miR-222sensitized MDA-MB-468 cells to tamoxifen-induced cell growth arrest and apoptosis."
12,"breast cancer",656,MDAMB468,15,breast,85,hyaluronan,11,miR-21,28,24606718,"Hyaluronan-CD44 interaction promotes c-Jun signaling and miRNA21 expression leading to Bcl-2 expression and chemoresistance in breast cancer cells."
12,"breast cancer",656,MDAMB468,15,breast,33,Tamoxifen,56,miR-221,282,18790736,"miR-221- and/or miR-222-transfected MCF-7 and T47D cells became resistant to tamoxifen compared with vector-treated cells. Furthermore, knockdown of miR-221 and/or miR-222sensitized MDA-MB-468 cells to tamoxifen-induced cell growth arrest and apoptosis."
12,"breast cancer",656,MDAMB468,15,breast,33,Tamoxifen,57,miR-222,282,18790736,"miR-221- and/or miR-222-transfected MCF-7 and T47D cells became resistant to tamoxifen compared with vector-treated cells. Furthermore, knockdown of miR-221 and/or miR-222sensitized MDA-MB-468 cells to tamoxifen-induced cell growth arrest and apoptosis."
12,"breast cancer",154,SKBR3,15,breast,1,doxorubicin,216,miR-128,200,21953503,"miR-128 sensitizes BT-ICs to the proapoptotic and DNA-damaging effects of doxorubicin, indicating therapeutic potential."
12,"breast cancer",154,SKBR3,15,breast,42,trastuzumab,11,miR-21,218,21471222,"miR-21 expression was up-regulated and its function was elevated in HER2(+) BT474, SKBR3, and MDA-MB-453 breast cancer cells that are induced to acquire trastuzumab resistance"
12,"breast cancer",228,HER2,15,breast,42,trastuzumab,11,miR-21,218,21471222,"miR-21 expression was up-regulated and its function was elevated in HER2(+) BT474, SKBR3, and MDA-MB-453 breast cancer cells that are induced to acquire trastuzumab resistance"
12,"breast cancer",106,LCC9,15,breast,33,Tamoxifen,11,miR-21,258,20302909,"Expression of oncomiR miR-21 was lower in TAM-resistant LCC9 and LY2 cells compared to MCF-7 cells"
12,"breast cancer",248,LY2,15,breast,33,Tamoxifen,61,miR-200b,104,23626803,"miR-200 family expression was progressively reduced in a breast cancer cell line model of advancing endocrine/tamoxifen (TAM) resistance"
12,"breast cancer",248,LY2,15,breast,33,Tamoxifen,91,miR-200c,104,23626803,"miR-200 family expression was progressively reduced in a breast cancer cell line model of advancing endocrine/tamoxifen (TAM) resistance"
12,"breast cancer",248,LY2,15,breast,35,fulvestrant,61,miR-200b,104,23626803,"miR-200 family expression was progressively reduced in a breast cancer cell line model of advancing endocrine/tamoxifen (TAM) resistance"
12,"breast cancer",248,LY2,15,breast,35,fulvestrant,91,miR-200c,104,23626803,"miR-200 family expression was progressively reduced in a breast cancer cell line model of advancing endocrine/tamoxifen (TAM) resistance"
12,"breast cancer",248,LY2,15,breast,33,Tamoxifen,11,miR-21,258,20302909,"Expression of oncomiR miR-21 was lower in TAM-resistant LCC9 and LY2 cells compared to MCF-7 cells"
12,"breast cancer",1,MCF7,15,breast,33,Tamoxifen,189,miR-519a,8,24752803,"We identified miRNA-519a as a novel oncomir in ER+ breast cancer cells as it increased cell viability andcell cycle progression as well as resistance to tamoxifen-induced apoptosis"
12,"breast cancer",251,MDA435,15,breast,6,paclitaxel,176,miR-125b,259,20460378,"MicroRNA-125b confers the resistance of breast cancer cells to paclitaxel through suppression of pro-apoptotic Bcl-2 antagonist killer 1 (Bak1) expression."
12,"breast cancer",945,"clinical samples",15,breast,42,trastuzumab,56,miR-221,19,24286315,"MiR-221 promotes trastuzumab-resistance and metastasis in HER2-positive breast cancers by targeting PTEN"
12,"breast cancer",945,"clinical samples",15,breast,9,Fluorouracil,176,miR-125b,62,23606360,"these results suggest an important role for miR-125b in breastcancer chemoresistance by maintaining cancer stem-like SP fraction"
12,"breast cancer",945,"clinical samples",15,breast,31,epirubicin,176,miR-125b,62,23606360,"these results suggest an important role for miR-125b in breastcancer chemoresistance by maintaining cancer stem-like SP fraction"
12,"breast cancer",945,"clinical samples",15,breast,9,Fluorouracil,176,miR-125b,191,22523546,"circulating miR-125b expression is associated withchemotherapeutic resistance of breast cancer."
12,"breast cancer",945,"clinical samples",15,breast,31,epirubicin,176,miR-125b,191,22523546,"circulating miR-125b expression is associated withchemotherapeutic resistance of breast cancer."
12,"breast cancer",945,"clinical samples",15,breast,15,cyclophosphamide,176,miR-125b,191,22523546,"circulating miR-125b expression is associated withchemotherapeutic resistance of breast cancer."
17,"cervical cancer",38,C33A,17,cervix,2,cisplatin,52,miR-214,294,23337879,"MiR-214 reduces cell survival and enhances cisplatin-induced cytotoxicity viadown-regulation of Bcl2l2 in cervical cancer cells."
17,"cervical cancer",42,Caski,17,cervix,6,paclitaxel,106,miR-375,82,23778521,"miR-375 is upregulated in acquired paclitaxel resistance in cervicalcancer."
17,"cervical cancer",16,ME180,17,cervix,2,cisplatin,41,miR-181a,44,24183997,"MicroRNA-181a enhances the chemoresistance of human cervical squamous cell carcinoma to cisplatin by targeting PRKCD"
17,"cervical cancer",83,SiHa,17,cervix,2,cisplatin,41,miR-181a,44,24183997,"MicroRNA-181a enhances the chemoresistance of human cervical squamous cell carcinoma to cisplatin by targeting PRKCD"
17,"cervical cancer",83,SiHa,17,cervix,6,paclitaxel,106,miR-375,82,23778521,"miR-375 is upregulated in acquired paclitaxel resistance in cervicalcancer."
17,"cervical cancer",124,HeLa,17,cervix,2,cisplatin,52,miR-214,294,23337879,"MiR-214 reduces cell survival and enhances cisplatin-induced cytotoxicity viadown-regulation of Bcl2l2 in cervical cancer cells."
17,"cervical cancer",133,KBV1,17,cervix,200,multidrug,17,miR-27a,285,18619946,"miR-27a and miR-451 were up-regulated in multidrug resistant (MDR) cancer cell lines A2780DX5 and KB-V1"
17,"cervical cancer",133,KBV1,17,cervix,200,multidrug,120,miR-451,285,18619946,"miR-27a and miR-451 were up-regulated in multidrug resistant (MDR) cancer cell lines A2780DX5 and KB-V1"
17,"cervical cancer",124,HeLa,17,cervix,2,cisplatin,19,miR-30a,180,22157765,"elevation of miR-30a levels in HeLa cells can increase cis-DDP-induced cellular apoptosis"
17,"cervical cancer",133,KBV1,17,cervix,200,multidrug,17,miR-27a,285,18619946,"miR-27a and miR-451 were up-regulated in multidrug resistant (MDR) cancer cell lines A2780DX5 and KB-V1"
17,"cervical cancer",133,KBV1,17,cervix,200,multidrug,120,miR-451,285,18619946,"miR-27a and miR-451 were up-regulated in multidrug resistant (MDR) cancer cell lines A2780DX5 and KB-V1"
45,"colorectal cancer",4,HCT116,23,"digestive system",197,Leucovorin+Fluorouracil+Oxaliplatin,11,miR-21,185,22072622,"FOLFOX-resistant HCT-116 and HT-29 cells that are enriched in CSCs show a 3- to 7-fold upregulation of pre- and mature miR-21"
45,"colorectal cancer",55,HCT15,23,"digestive system",6,paclitaxel,12,miR-22,203,21594648,"Overexpression of miR-22 reverses paclitaxel-induced chemoresistance through activation of PTEN signaling in p53-mutated colon cancer cells."
45,"colorectal cancer",55,HCT15,23,"digestive system",6,paclitaxel,47,miR-203,223,21354697,"miR-203 overexpression increased the cytotoxic role of paclitaxel in the p53-mutated colon cancer cells, but not in the p53 wild-type cells."
45,"colorectal cancer",13,HT29,23,"digestive system",9,Fluorouracil,17,miR-27a,71,23471840,"RNA-interference and transfection with ZBTB10-expression plasmid demonstrated that MDR1 was regulated by Sp1 and Sp3 and the disruption of the miR-27a-ZBTB10-Sp axis."
45,"colorectal cancer",13,HT29,23,"digestive system",6,paclitaxel,80,miR-125a,117,23327190,"MiR-125a/b regulates the activation of cancer stem cells in paclitaxel-resistant colon cancer."
